Building,sampling_region,building_type,size_bin,heating_fuel,hvac_system_type
7822,37,warehouse,1,Propane,PSZ-AC with gas coil
7823,6,secondary_school,0,NaturalGas,PSZ-AC with gas coil
7824,16,large_hotel,1,NaturalGas,DOAS with fan coil chiller with boiler
7825,2,large_hotel,1,NaturalGas,PTAC with gas boiler
7826,103,outpatient,2,NaturalGas,PVAV with gas boiler reheat
7827,104,large_hotel,1,NaturalGas,DOAS with fan coil chiller with boiler
7828,32,large_hotel,1,Electricity,PTAC with electric coil
7829,16,grocery,0,FuelOil,PSZ-AC with gas coil
7830,0,outpatient,2,NaturalGas,PVAV with gas boiler reheat
7831,48,outpatient,2,Electricity,PVAV with PFP boxes
7832,39,large_hotel,1,DistrictHeating,DOAS with fan coil district chilled water with district hot water
7833,32,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
7834,4,secondary_school,0,Propane,PSZ-AC with gas coil
7835,4,outpatient,2,Electricity,PVAV with PFP boxes
7836,7,outpatient,1,NaturalGas,PSZ-AC with gas coil
7837,109,medium_office,1,Electricity,PVAV with PFP boxes
7838,44,outpatient,2,NaturalGas,VAV chiller with gas boiler reheat
7839,32,hospital,1,FuelOil,VAV chiller with gas boiler reheat
7840,6,grocery,1,Propane,PSZ-AC with gas coil
7841,42,secondary_school,1,Propane,VAV air-cooled chiller with gas boiler reheat
7842,28,outpatient,1,NaturalGas,PSZ-AC with gas coil
7843,101,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
7844,46,primary_school,1,FuelOil,DOAS with fan coil air-cooled chiller with boiler
7845,9,small_hotel,0,FuelOil,Residential AC with residential forced air furnace
7846,16,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
7847,2,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
7848,31,secondary_school,1,Propane,VAV chiller with gas boiler reheat
7849,12,medium_office,0,FuelOil,PVAV with gas boiler reheat
7850,32,outpatient,2,Propane,DOAS with fan coil air-cooled chiller with boiler
7851,41,grocery,0,Electricity,PSZ-AC with electric coil
7852,49,medium_office,1,FuelOil,PVAV with gas boiler reheat
7853,41,primary_school,0,Electricity,PSZ-AC with electric coil
7854,34,medium_office,0,NaturalGas,PVAV with gas boiler reheat
7855,23,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
7856,23,hospital,1,DistrictHeating,VAV district chilled water with district hot water reheat
7857,15,secondary_school,0,Propane,PSZ-AC with gas coil
7858,31,outpatient,1,Electricity,PSZ-AC with electric coil
7859,43,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
7860,9,outpatient,2,Propane,VAV chiller with gas boiler reheat
7861,16,large_office,1,Electricity,VAV chiller with PFP boxes
7862,25,large_hotel,1,DistrictHeating,DOAS with fan coil district chilled water with district hot water
7863,44,hospital,1,DistrictHeating,VAV district chilled water with district hot water reheat
7864,36,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
7865,105,secondary_school,0,FuelOil,PSZ-AC with gas coil
7866,100,warehouse,1,Propane,PSZ-AC with gas coil
7867,37,outpatient,0,Propane,PSZ-AC with gas coil
7868,8,primary_school,1,FuelOil,PVAV with gas boiler reheat
7869,37,large_office,1,Electricity,VAV chiller with PFP boxes
7870,40,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
7871,7,grocery,0,NaturalGas,PSZ-AC with gas coil
7872,1,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
7873,29,secondary_school,0,Electricity,PSZ-AC with electric coil
7874,44,grocery,1,NaturalGas,PSZ-AC with gas coil
7875,109,outpatient,0,Electricity,PSZ-AC with electric coil
7876,109,large_hotel,1,NaturalGas,DOAS with fan coil chiller with boiler
7877,48,grocery,1,Propane,PSZ-AC with gas coil
7878,10,primary_school,0,Propane,PVAV with gas boiler reheat
7879,20,retail,1,FuelOil,PSZ-AC with gas coil
7880,36,large_office,0,FuelOil,VAV chiller with gas boiler reheat
7881,41,strip_mall,1,NaturalGas,PSZ-AC with gas coil
7882,44,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
7883,28,medium_office,0,Propane,PSZ-AC with gas coil
7884,43,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
7885,36,outpatient,1,Propane,PSZ-AC with gas coil
7886,27,retail,1,FuelOil,PSZ-AC with gas coil
7887,31,hospital,0,Electricity,PSZ-AC with electric coil
7888,43,hospital,1,FuelOil,VAV air-cooled chiller with gas boiler reheat
7889,44,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
7890,100,secondary_school,0,Propane,PSZ-AC with gas coil
7891,3,primary_school,1,Propane,VAV air-cooled chiller with gas boiler reheat
7892,43,secondary_school,1,NaturalGas,VAV chiller with gas boiler reheat
7893,42,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
7894,46,grocery,0,Electricity,PSZ-AC with electric coil
7895,44,medium_office,1,Electricity,PVAV with PFP boxes
7896,110,warehouse,0,Electricity,PSZ-AC with electric coil
7897,4,retail,1,FuelOil,PSZ-AC with gas coil
7898,21,medium_office,1,Electricity,PVAV with PFP boxes
7899,1,outpatient,2,NaturalGas,VAV chiller with gas boiler reheat
7900,3,warehouse,1,NaturalGas,PSZ-AC with gas coil
7901,42,medium_office,0,Electricity,PSZ-AC with electric coil
7902,13,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
7903,42,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
7904,3,small_hotel,0,FuelOil,Residential AC with residential forced air furnace
7905,22,outpatient,2,NaturalGas,PVAV with gas boiler reheat
7906,23,warehouse,0,FuelOil,PSZ-AC with gas coil
7907,43,outpatient,1,NaturalGas,PSZ-AC with gas coil
7908,34,primary_school,1,NaturalGas,PVAV with gas boiler reheat
7909,106,grocery,0,FuelOil,PSZ-AC with gas coil
7910,8,hospital,1,DistrictHeating,VAV district chilled water with district hot water reheat
7911,30,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
7912,12,secondary_school,1,Electricity,PTHP
7913,41,quick_service_restaurant,0,FuelOil,PSZ-AC with gas coil
7914,18,primary_school,0,FuelOil,PSZ-AC with gas coil
7915,23,primary_school,1,Electricity,PVAV with PFP boxes
7916,17,large_hotel,0,Propane,PTAC with gas coil
7917,101,outpatient,1,Electricity,PSZ-AC with electric coil
7918,41,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
7919,44,primary_school,0,Electricity,PSZ-HP
7920,18,large_hotel,1,DistrictHeating,DOAS with fan coil district chilled water with district hot water
7921,106,large_hotel,1,DistrictHeating,DOAS with fan coil district chilled water with district hot water
7922,43,retail,1,Propane,PSZ-AC with gas coil
7923,49,medium_office,1,Propane,PVAV with gas heat with electric reheat
7924,43,small_office,1,Propane,PSZ-AC with gas coil
7925,1,hospital,1,DistrictHeating,VAV district chilled water with district hot water reheat
7926,101,small_office,1,Propane,PSZ-AC with gas coil
7927,0,primary_school,1,Propane,VAV air-cooled chiller with gas boiler reheat
7928,1,secondary_school,1,Electricity,PTHP
7929,40,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
7930,109,full_service_restaurant,0,FuelOil,PSZ-AC with gas coil
7931,41,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
7932,102,large_hotel,1,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
7933,14,grocery,0,FuelOil,PSZ-AC with gas coil
7934,105,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
7935,11,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
7936,106,large_hotel,1,Electricity,PTAC with electric coil
7937,48,hospital,1,FuelOil,VAV chiller with gas boiler reheat
7938,34,outpatient,2,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
7939,11,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
7940,40,secondary_school,1,Propane,VAV air-cooled chiller with gas boiler reheat
7941,18,outpatient,1,FuelOil,PSZ-AC with gas coil
7942,3,outpatient,0,NaturalGas,PSZ-AC with gas coil
7943,30,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
7944,17,secondary_school,1,Propane,PVAV with gas boiler reheat
7945,17,outpatient,0,FuelOil,PSZ-AC with gas coil
7946,47,outpatient,0,NaturalGas,PSZ-AC with gas coil
7947,108,primary_school,0,Electricity,PSZ-AC with electric coil
7948,24,secondary_school,0,Propane,DOAS with fan coil air-cooled chiller with boiler
7949,5,outpatient,2,NaturalGas,VAV chiller with gas boiler reheat
7950,28,primary_school,1,Propane,PSZ-AC with gas coil
7951,44,warehouse,1,FuelOil,PVAV with gas boiler reheat
7952,27,primary_school,0,FuelOil,PSZ-AC with gas coil
7953,3,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
7954,47,outpatient,1,NaturalGas,PSZ-AC with gas coil
7955,28,small_hotel,0,FuelOil,Residential AC with residential forced air furnace
7956,110,strip_mall,2,NaturalGas,PSZ-AC with gas coil
7957,23,large_hotel,1,Propane,DOAS with fan coil chiller with boiler
7958,3,strip_mall,2,Electricity,PVAV with PFP boxes
7959,45,primary_school,0,NaturalGas,PSZ-AC with gas coil
7960,37,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
7961,49,primary_school,0,Electricity,PSZ-AC with electric coil
7962,18,small_office,1,FuelOil,PSZ-AC with gas coil
7963,104,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
7964,103,secondary_school,0,FuelOil,PSZ-AC with gas coil
7965,46,medium_office,1,FuelOil,PSZ-AC with gas coil
7966,20,primary_school,1,FuelOil,PVAV with gas boiler reheat
7967,43,medium_office,0,Electricity,PSZ-AC with electric coil
7968,1,secondary_school,0,FuelOil,PSZ-AC with gas coil
7969,32,warehouse,1,FuelOil,PSZ-AC with gas coil
7970,4,primary_school,1,Propane,PSZ-AC with gas coil
7971,12,grocery,1,FuelOil,PSZ-AC with gas coil
7972,36,large_office,1,Electricity,PVAV with PFP boxes
7973,11,primary_school,0,Propane,PSZ-AC with gas coil
7974,16,warehouse,1,Propane,PVAV with gas boiler reheat
7975,4,outpatient,0,Electricity,PSZ-HP
7976,18,grocery,0,FuelOil,PSZ-AC with gas coil
7977,109,retail,1,FuelOil,PSZ-AC with gas coil
7978,110,secondary_school,0,FuelOil,DOAS with fan coil air-cooled chiller with boiler
7979,40,hospital,0,Electricity,PSZ-AC with electric coil
7980,21,large_hotel,0,Electricity,PTAC with electric coil
7981,110,full_service_restaurant,0,FuelOil,PSZ-AC with gas coil
7982,16,outpatient,2,FuelOil,VAV chiller with gas boiler reheat
7983,38,outpatient,2,NaturalGas,PVAV with gas boiler reheat
7984,45,outpatient,1,NaturalGas,PSZ-AC with gas coil
7985,18,primary_school,0,Propane,PSZ-AC with gas coil
7986,108,grocery,0,FuelOil,PSZ-AC with gas coil
7987,107,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
7988,7,secondary_school,0,NaturalGas,PSZ-AC with gas coil
7989,44,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
7990,46,primary_school,0,FuelOil,PSZ-AC with gas coil
7991,45,outpatient,2,NaturalGas,VAV air-cooled chiller with gas boiler reheat
7992,8,medium_office,1,FuelOil,PVAV with gas boiler reheat
7993,33,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
7994,18,quick_service_restaurant,0,FuelOil,PSZ-AC with gas coil
7995,7,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
7996,40,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
7997,48,medium_office,0,Propane,PSZ-AC with gas coil
7998,32,secondary_school,0,FuelOil,PSZ-AC with gas coil
7999,27,warehouse,1,Propane,PSZ-AC with gas coil
8000,108,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
8001,21,primary_school,1,FuelOil,PVAV with gas boiler reheat
8002,39,grocery,0,FuelOil,PSZ-AC with gas coil
8003,7,grocery,1,Propane,PSZ-AC with gas coil
8004,26,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
8005,15,medium_office,1,FuelOil,PVAV with gas heat with electric reheat
8006,3,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
8007,1,outpatient,1,Electricity,PVAV with PFP boxes
8008,43,primary_school,1,Electricity,PVAV with PFP boxes
8009,24,hospital,0,NaturalGas,PVAV with gas boiler reheat
8010,47,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
8011,18,outpatient,1,Propane,PSZ-AC with gas boiler
8012,108,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
8013,107,secondary_school,0,FuelOil,PSZ-AC with gas coil
8014,11,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
8015,102,warehouse,1,Propane,PSZ-AC with gas coil
8016,46,outpatient,1,Electricity,PVAV with PFP boxes
8017,6,hospital,1,DistrictHeating,VAV district chilled water with district hot water reheat
8018,10,secondary_school,1,Electricity,PTHP
8019,21,warehouse,1,Propane,PSZ-AC with gas coil
8020,16,grocery,1,FuelOil,PSZ-AC with gas coil
8021,43,warehouse,0,FuelOil,PSZ-AC with gas coil
8022,31,secondary_school,0,Electricity,PSZ-AC with electric coil
8023,41,secondary_school,0,FuelOil,VAV air-cooled chiller with gas boiler reheat
8024,46,secondary_school,1,Electricity,PTHP
8025,27,primary_school,0,Propane,PVAV with gas boiler reheat
8026,42,grocery,1,Electricity,PSZ-AC with electric coil
8027,45,grocery,0,NaturalGas,PSZ-AC with gas coil
8028,8,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
8029,39,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
8030,27,secondary_school,0,Propane,DOAS with fan coil air-cooled chiller with boiler
8031,28,outpatient,2,NaturalGas,PVAV with gas boiler reheat
8032,5,outpatient,0,Propane,PSZ-AC with gas coil
8033,49,outpatient,1,NaturalGas,PSZ-AC with gas coil
8034,45,medium_office,0,Propane,PSZ-AC with gas coil
8035,31,warehouse,0,Propane,PSZ-AC with gas coil
8036,15,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
8037,25,grocery,0,Propane,Residential AC with residential forced air furnace
8038,4,secondary_school,1,FuelOil,PSZ-AC with gas boiler
8039,5,primary_school,1,FuelOil,VAV chiller with gas boiler reheat
8040,110,retail,1,NaturalGas,PSZ-AC with gas coil
8041,31,medium_office,1,Propane,PVAV with gas boiler reheat
8042,108,outpatient,2,NaturalGas,PVAV with gas boiler reheat
8043,27,grocery,1,Electricity,PSZ-AC with electric coil
8044,100,grocery,1,Electricity,PSZ-AC with electric coil
8045,32,warehouse,1,Propane,PSZ-AC with gas coil
8046,1,outpatient,0,NaturalGas,PSZ-AC with gas coil
8047,22,secondary_school,0,FuelOil,PSZ-AC with gas coil
8048,41,medium_office,0,NaturalGas,PSZ-AC with gas coil
8049,15,secondary_school,1,Propane,PVAV with gas boiler reheat
8050,23,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
8051,29,outpatient,0,FuelOil,PSZ-AC with gas coil
8052,15,outpatient,0,FuelOil,PSZ-AC with gas coil
8053,23,medium_office,1,Electricity,PVAV with PFP boxes
8054,0,large_office,0,FuelOil,VAV chiller with gas boiler reheat
8055,15,large_hotel,1,Electricity,PTAC with electric coil
8056,24,warehouse,1,Electricity,PSZ-AC with electric coil
8057,21,grocery,0,NaturalGas,PSZ-AC with gas coil
8058,31,outpatient,2,FuelOil,PVAV with gas boiler reheat
8059,20,small_hotel,0,FuelOil,Residential AC with residential forced air furnace
8060,39,outpatient,2,NaturalGas,PVAV with gas boiler reheat
8061,7,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
8062,5,small_hotel,0,FuelOil,Residential AC with residential forced air furnace
8063,48,primary_school,1,Electricity,PVAV with PFP boxes
8064,37,outpatient,1,Propane,PSZ-AC with gas boiler
8065,45,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
8066,28,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
8067,14,hospital,0,NaturalGas,PSZ-AC with gas coil
8068,45,medium_office,1,Electricity,PSZ-AC with electric coil
8069,6,large_hotel,0,NaturalGas,PTAC with gas boiler
8070,29,secondary_school,1,Electricity,PTHP
8071,15,full_service_restaurant,1,FuelOil,PSZ-AC with gas coil
8072,46,hospital,1,DistrictHeating,VAV district chilled water with district hot water reheat
8073,41,strip_mall,2,NaturalGas,PSZ-AC with gas coil
8074,110,strip_mall,1,Electricity,PSZ-AC with electric coil
8075,100,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
8076,10,outpatient,0,Propane,PSZ-AC with gas coil
8077,28,medium_office,1,Propane,VAV chiller with gas boiler reheat
8078,20,large_hotel,1,Propane,DOAS with fan coil chiller with boiler
8079,105,full_service_restaurant,1,FuelOil,PSZ-AC with gas coil
8080,46,large_office,0,Electricity,PVAV with PFP boxes
8081,7,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
8082,35,medium_office,0,Propane,PVAV with gas boiler reheat
8083,14,warehouse,1,Propane,PSZ-AC with gas coil
8084,31,grocery,0,FuelOil,PSZ-AC with gas coil
8085,20,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
8086,43,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
8087,29,outpatient,2,FuelOil,PVAV with gas boiler reheat
8088,100,large_hotel,1,Electricity,PTAC with electric coil
8089,42,quick_service_restaurant,0,FuelOil,PSZ-AC with gas coil
8090,107,secondary_school,0,Propane,PSZ-AC with gas coil
8091,24,primary_school,1,Propane,VAV chiller with gas boiler reheat
8092,110,warehouse,1,Electricity,PSZ-AC with electric coil
8093,35,outpatient,1,FuelOil,PSZ-AC with gas coil
8094,35,medium_office,1,Propane,PVAV with gas boiler reheat
8095,36,warehouse,1,Propane,PSZ-AC with gas coil
8096,47,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
8097,34,outpatient,0,FuelOil,PSZ-AC with gas coil
8098,100,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
8099,42,medium_office,1,Electricity,PVAV with PFP boxes
8100,35,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
8101,49,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
8102,41,outpatient,0,NaturalGas,PSZ-AC with gas coil
8103,36,outpatient,2,FuelOil,PVAV with gas boiler reheat
8104,43,outpatient,2,NaturalGas,VAV air-cooled chiller with gas boiler reheat
8105,46,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
8106,33,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
8107,47,outpatient,2,Electricity,PVAV with PFP boxes
8108,35,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
8109,24,outpatient,2,Electricity,PVAV with PFP boxes
8110,39,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
8111,21,primary_school,0,Electricity,PSZ-AC with electric coil
8112,15,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
8113,100,outpatient,1,NaturalGas,PSZ-AC with gas coil
8114,8,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
8115,5,grocery,1,Propane,PSZ-AC with gas coil
8116,30,small_hotel,0,FuelOil,Residential AC with residential forced air furnace
8117,109,primary_school,0,Electricity,PSZ-HP
8118,46,large_hotel,0,NaturalGas,PTAC with gas boiler
8119,44,primary_school,1,Electricity,PVAV with PFP boxes
8120,36,hospital,1,DistrictHeating,VAV district chilled water with district hot water reheat
8121,17,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
8122,103,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
8123,110,grocery,1,FuelOil,PSZ-AC with gas coil
8124,28,primary_school,0,Electricity,PSZ-AC with electric coil
8125,2,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
8126,15,large_office,0,Electricity,PVAV with PFP boxes
8127,105,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
8128,106,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
8129,8,outpatient,1,Propane,PVAV with gas boiler reheat
8130,29,outpatient,0,Propane,PSZ-AC with gas coil
8131,18,small_office,0,FuelOil,Residential AC with residential forced air furnace
8132,100,small_office,1,Propane,PSZ-AC with gas coil
8133,29,grocery,1,FuelOil,PSZ-AC with gas coil
8134,48,small_hotel,0,Propane,Residential AC with residential forced air furnace
8135,24,large_hotel,1,Propane,DOAS with fan coil air-cooled chiller with boiler
8136,109,full_service_restaurant,1,FuelOil,PSZ-AC with gas coil
8137,33,warehouse,1,Propane,PVAV with gas boiler reheat
8138,35,grocery,0,FuelOil,PSZ-AC with gas coil
8139,24,large_hotel,1,DistrictHeating,DOAS with fan coil district chilled water with district hot water
8140,3,grocery,0,Electricity,PSZ-AC with electric coil
8141,43,grocery,0,NaturalGas,PSZ-AC with gas coil
8142,2,large_hotel,1,Electricity,PTAC with electric coil
8143,101,hospital,1,DistrictHeating,VAV district chilled water with district hot water reheat
8144,103,outpatient,2,Electricity,PVAV with PFP boxes
8145,11,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
8146,7,outpatient,1,Electricity,PSZ-AC with electric coil
8147,17,outpatient,1,FuelOil,PSZ-AC with gas coil
8148,44,outpatient,2,Electricity,PVAV with PFP boxes
8149,35,primary_school,0,Propane,PSZ-AC with gas coil
8150,43,grocery,1,NaturalGas,PSZ-AC with gas coil
8151,24,outpatient,1,NaturalGas,PSZ-AC with gas coil
8152,24,large_hotel,1,Electricity,PTAC with electric coil
8153,3,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
8154,23,outpatient,0,FuelOil,PSZ-AC with gas coil
8155,28,outpatient,1,Electricity,PSZ-AC with electric coil
8156,45,outpatient,0,NaturalGas,PSZ-AC with gas coil
8157,7,small_office,1,Propane,PSZ-AC with gas coil
8158,6,warehouse,0,Propane,PSZ-AC with gas coil
8159,49,outpatient,0,Electricity,PSZ-AC with electric coil
8160,16,secondary_school,1,FuelOil,PVAV with gas boiler reheat
8161,2,secondary_school,1,FuelOil,PVAV with gas boiler reheat
8162,42,primary_school,1,Electricity,PVAV with PFP boxes
8163,24,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
8164,3,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
8165,31,large_hotel,1,NaturalGas,DOAS with fan coil chiller with boiler
8166,37,secondary_school,0,FuelOil,PSZ-AC with gas coil
8167,13,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
8168,106,outpatient,2,NaturalGas,PVAV with gas boiler reheat
8169,45,secondary_school,0,NaturalGas,PSZ-AC with gas coil
8170,24,grocery,1,Propane,PSZ-AC with gas coil
8171,43,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
8172,27,outpatient,0,FuelOil,PSZ-AC with gas coil
8173,107,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
8174,46,warehouse,1,FuelOil,PSZ-AC with gas coil
8175,30,grocery,0,Propane,Residential AC with residential forced air furnace
8176,41,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
8177,28,large_hotel,0,Propane,PTAC with gas coil
8178,6,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
8179,4,medium_office,0,Propane,PSZ-AC with gas coil
8180,35,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
8181,43,medium_office,1,Electricity,PVAV with PFP boxes
8182,109,large_hotel,1,DistrictHeating,DOAS with fan coil district chilled water with district hot water
8183,42,small_office,1,Electricity,PVAV with PFP boxes
8184,103,primary_school,0,Electricity,PSZ-HP
8185,27,large_office,0,NaturalGas,PVAV with gas boiler reheat
8186,18,outpatient,0,Propane,PSZ-AC with gas coil
8187,49,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
8188,23,warehouse,1,Propane,PSZ-AC with gas coil
8189,109,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
8190,35,large_hotel,0,Propane,PTAC with gas coil
8191,44,grocery,1,Electricity,PSZ-AC with electric coil
8192,42,large_hotel,0,Electricity,PTAC with electric coil
8193,109,large_hotel,1,Electricity,PTAC with electric coil
8194,45,small_hotel,0,Propane,Residential AC with residential forced air furnace
8195,20,strip_mall,2,Electricity,PVAV with PFP boxes
8196,109,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
8197,26,strip_mall,1,Electricity,PSZ-AC with electric coil
8198,108,secondary_school,0,FuelOil,PSZ-AC with gas coil
8199,6,primary_school,0,NaturalGas,PSZ-AC with gas coil
8200,7,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
8201,7,secondary_school,1,NaturalGas,VAV chiller with gas boiler reheat
8202,11,secondary_school,1,Electricity,PTHP
8203,42,secondary_school,0,FuelOil,PVAV with gas heat with electric reheat
8204,48,medium_office,1,Propane,PVAV with gas boiler reheat
8205,32,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
8206,109,strip_mall,2,Electricity,PVAV with PFP boxes
8207,103,retail,0,FuelOil,PSZ-AC with gas coil
8208,48,warehouse,1,Propane,PSZ-AC with gas coil
8209,10,outpatient,1,FuelOil,PSZ-AC with gas coil
8210,109,outpatient,1,NaturalGas,PVAV with gas boiler reheat
8211,7,large_office,0,Electricity,PVAV with PFP boxes
8212,17,large_office,0,FuelOil,PVAV with gas boiler reheat
8213,22,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
8214,31,outpatient,0,FuelOil,PSZ-AC with gas coil
8215,24,large_office,0,NaturalGas,PVAV with gas boiler reheat
8216,21,retail,0,FuelOil,PSZ-AC with gas coil
8217,110,small_office,1,NaturalGas,PSZ-AC with gas coil
8218,14,strip_mall,2,Electricity,PVAV with PFP boxes
8219,1,outpatient,2,Electricity,PVAV with PFP boxes
8220,8,primary_school,0,FuelOil,PVAV with gas heat with electric reheat
8221,24,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
8222,21,small_office,1,FuelOil,PSZ-AC with gas coil
8223,45,hospital,0,NaturalGas,PVAV with gas boiler reheat
8224,4,grocery,0,Electricity,PSZ-AC with electric coil
8225,30,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
8226,42,retail,0,FuelOil,PSZ-AC with gas coil
8227,47,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
8228,104,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
8229,43,outpatient,1,Electricity,PVAV with PFP boxes
8230,107,primary_school,0,Electricity,PSZ-AC with electric coil
8231,23,outpatient,0,Propane,PSZ-AC with gas coil
8232,31,large_office,0,NaturalGas,PVAV with gas boiler reheat
8233,16,secondary_school,1,Propane,PVAV with gas boiler reheat
8234,34,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
8235,16,outpatient,1,NaturalGas,PSZ-AC with gas coil
8236,29,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
8237,12,quick_service_restaurant,0,Propane,PSZ-AC with gas coil
8238,1,full_service_restaurant,0,FuelOil,PSZ-AC with gas coil
8239,20,outpatient,1,Propane,PVAV with gas boiler reheat
8240,42,warehouse,1,NaturalGas,PSZ-AC with gas coil
8241,49,small_hotel,0,Propane,Residential AC with residential forced air furnace
8242,5,outpatient,1,Propane,PVAV with gas boiler reheat
8243,27,outpatient,0,Propane,PSZ-AC with gas coil
8244,102,large_hotel,1,DistrictHeating,DOAS with fan coil chiller with district hot water
8245,46,warehouse,1,Propane,PSZ-AC with gas coil
8246,107,full_service_restaurant,1,FuelOil,PSZ-AC with gas coil
8247,37,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
8248,31,warehouse,1,Propane,PSZ-AC with gas coil
8249,3,primary_school,0,Propane,PSZ-AC with gas coil
8250,11,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
8251,6,outpatient,2,Propane,PVAV with gas boiler reheat
8252,27,outpatient,1,Propane,PVAV with gas boiler reheat
