Building,sampling_region,building_type,size_bin,heating_fuel,hvac_system_type
89473,108,small_office,1,Propane,PSZ-AC with gas coil
89474,108,small_office,1,Propane,PSZ-AC with gas coil
89475,108,small_office,1,Propane,PSZ-AC with gas coil
89476,108,small_office,1,Propane,PSZ-AC with gas coil
89477,108,small_office,1,Propane,PSZ-AC with gas coil
89478,108,small_office,1,Propane,PSZ-AC with gas coil
89479,108,small_office,1,Propane,PSZ-AC with gas coil
89480,108,small_office,1,Propane,PSZ-AC with gas coil
89481,108,small_office,1,Propane,PSZ-AC with gas coil
89482,108,small_office,1,Propane,PSZ-AC with gas coil
89483,108,small_office,1,Propane,PSZ-AC with gas coil
89484,10,warehouse,1,Electricity,PSZ-AC with electric coil
89485,10,warehouse,1,Electricity,PSZ-AC with electric coil
89486,10,warehouse,1,Electricity,PSZ-AC with electric coil
89487,10,warehouse,1,Electricity,PSZ-AC with electric coil
89488,10,warehouse,1,Electricity,PSZ-AC with electric coil
89489,10,warehouse,1,Electricity,PSZ-AC with electric coil
89490,10,warehouse,1,Electricity,PSZ-AC with electric coil
89491,10,warehouse,1,Electricity,PSZ-AC with electric coil
89492,10,warehouse,1,Electricity,PSZ-AC with electric coil
89493,10,warehouse,1,Electricity,PSZ-AC with electric coil
89494,10,warehouse,1,Electricity,PSZ-AC with electric coil
89495,10,warehouse,1,Electricity,PSZ-AC with electric coil
89496,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89497,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89498,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89499,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89500,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89501,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89502,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89503,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89504,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89505,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89506,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89507,34,strip_mall,1,Electricity,PSZ-AC with electric coil
89508,103,grocery,0,FuelOil,PSZ-AC with gas coil
89509,103,grocery,0,FuelOil,PSZ-AC with gas coil
89510,103,grocery,0,FuelOil,PSZ-AC with gas coil
89511,103,grocery,0,FuelOil,PSZ-AC with gas coil
89512,103,grocery,0,FuelOil,PSZ-AC with gas coil
89513,103,grocery,0,FuelOil,PSZ-AC with gas coil
89514,103,grocery,0,FuelOil,PSZ-AC with gas coil
89515,103,grocery,0,FuelOil,PSZ-AC with gas coil
89516,103,grocery,0,FuelOil,PSZ-AC with gas coil
89517,103,grocery,0,FuelOil,PSZ-AC with gas coil
89518,103,grocery,0,FuelOil,PSZ-AC with gas coil
89519,103,grocery,0,FuelOil,PSZ-AC with gas coil
89520,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89521,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89522,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89523,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89524,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89525,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89526,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89527,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89528,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89529,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89530,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89531,31,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89532,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89533,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89534,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89535,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89536,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89537,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89538,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89539,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89540,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89541,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89542,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89543,104,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
89544,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89545,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89546,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89547,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89548,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89549,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89550,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89551,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89552,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89553,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89554,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89555,26,large_hotel,1,NaturalGas,PTAC with gas boiler
89556,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89557,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89558,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89559,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89560,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89561,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89562,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89563,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89564,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89565,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89566,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89567,29,hospital,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
89568,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89569,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89570,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89571,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89572,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89573,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89574,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89575,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89576,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89577,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89578,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89579,6,warehouse,1,FuelOil,PVAV with gas boiler reheat
89580,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89581,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89582,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89583,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89584,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89585,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89586,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89587,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89588,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89589,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89590,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89591,110,grocery,0,NaturalGas,PSZ-AC with gas coil
89592,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89593,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89594,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89595,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89596,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89597,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89598,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89599,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89600,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89601,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89602,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89603,23,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
89604,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89605,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89606,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89607,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89608,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89609,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89610,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89611,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89612,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89613,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89614,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89615,16,outpatient,2,DistrictHeating,VAV chiller with district hot water reheat
89616,31,medium_office,1,Electricity,PVAV with PFP boxes
89617,31,medium_office,1,Electricity,PVAV with PFP boxes
89618,31,medium_office,1,Electricity,PVAV with PFP boxes
89619,31,medium_office,1,Electricity,PVAV with PFP boxes
89620,31,medium_office,1,Electricity,PVAV with PFP boxes
89621,31,medium_office,1,Electricity,PVAV with PFP boxes
89622,31,medium_office,1,Electricity,PVAV with PFP boxes
89623,31,medium_office,1,Electricity,PVAV with PFP boxes
89624,31,medium_office,1,Electricity,PVAV with PFP boxes
89625,31,medium_office,1,Electricity,PVAV with PFP boxes
89626,31,medium_office,1,Electricity,PVAV with PFP boxes
89627,31,medium_office,1,Electricity,PVAV with PFP boxes
89628,21,outpatient,0,Propane,PSZ-AC with gas coil
89629,21,outpatient,0,Propane,PSZ-AC with gas coil
89630,21,outpatient,0,Propane,PSZ-AC with gas coil
89631,21,outpatient,0,Propane,PSZ-AC with gas coil
89632,21,outpatient,0,Propane,PSZ-AC with gas coil
89633,21,outpatient,0,Propane,PSZ-AC with gas coil
89634,21,outpatient,0,Propane,PSZ-AC with gas coil
89635,21,outpatient,0,Propane,PSZ-AC with gas coil
89636,21,outpatient,0,Propane,PSZ-AC with gas coil
89637,21,outpatient,0,Propane,PSZ-AC with gas coil
89638,21,outpatient,0,Propane,PSZ-AC with gas coil
89639,21,outpatient,0,Propane,PSZ-AC with gas coil
89640,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89641,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89642,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89643,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89644,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89645,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89646,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89647,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89648,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89649,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89650,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89651,100,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
89652,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89653,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89654,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89655,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89656,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89657,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89658,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89659,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89660,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89661,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89662,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89663,46,secondary_school,0,FuelOil,PSZ-AC with gas coil
89664,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89665,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89666,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89667,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89668,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89669,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89670,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89671,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89672,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89673,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89674,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89675,36,secondary_school,0,Electricity,PSZ-AC with electric coil
89676,104,large_office,1,Electricity,VAV chiller with PFP boxes
89677,104,large_office,1,Electricity,VAV chiller with PFP boxes
89678,104,large_office,1,Electricity,VAV chiller with PFP boxes
89679,104,large_office,1,Electricity,VAV chiller with PFP boxes
89680,104,large_office,1,Electricity,VAV chiller with PFP boxes
89681,104,large_office,1,Electricity,VAV chiller with PFP boxes
89682,104,large_office,1,Electricity,VAV chiller with PFP boxes
89683,104,large_office,1,Electricity,VAV chiller with PFP boxes
89684,104,large_office,1,Electricity,VAV chiller with PFP boxes
89685,104,large_office,1,Electricity,VAV chiller with PFP boxes
89686,104,large_office,1,Electricity,VAV chiller with PFP boxes
89687,104,large_office,1,Electricity,VAV chiller with PFP boxes
89688,42,grocery,0,FuelOil,PSZ-AC with gas coil
89689,42,grocery,0,FuelOil,PSZ-AC with gas coil
89690,42,grocery,0,FuelOil,PSZ-AC with gas coil
89691,42,grocery,0,FuelOil,PSZ-AC with gas coil
89692,42,grocery,0,FuelOil,PSZ-AC with gas coil
89693,42,grocery,0,FuelOil,PSZ-AC with gas coil
89694,42,grocery,0,FuelOil,PSZ-AC with gas coil
89695,42,grocery,0,FuelOil,PSZ-AC with gas coil
89696,42,grocery,0,FuelOil,PSZ-AC with gas coil
89697,42,grocery,0,FuelOil,PSZ-AC with gas coil
89698,42,grocery,0,FuelOil,PSZ-AC with gas coil
89699,42,grocery,0,FuelOil,PSZ-AC with gas coil
89700,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89701,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89702,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89703,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89704,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89705,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89706,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89707,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89708,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89709,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89710,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89711,12,small_hotel,0,Propane,Residential AC with residential forced air furnace
89712,30,outpatient,1,Propane,PSZ-AC with gas boiler
89713,30,outpatient,1,Propane,PSZ-AC with gas boiler
89714,30,outpatient,1,Propane,PSZ-AC with gas boiler
89715,30,outpatient,1,Propane,PSZ-AC with gas boiler
89716,30,outpatient,1,Propane,PSZ-AC with gas boiler
89717,30,outpatient,1,Propane,PSZ-AC with gas boiler
89718,30,outpatient,1,Propane,PSZ-AC with gas boiler
89719,30,outpatient,1,Propane,PSZ-AC with gas boiler
89720,30,outpatient,1,Propane,PSZ-AC with gas boiler
89721,30,outpatient,1,Propane,PSZ-AC with gas boiler
89722,30,outpatient,1,Propane,PSZ-AC with gas boiler
89723,30,outpatient,1,Propane,PSZ-AC with gas boiler
89724,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89725,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89726,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89727,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89728,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89729,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89730,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89731,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89732,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89733,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89734,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89735,110,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
89736,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89737,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89738,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89739,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89740,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89741,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89742,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89743,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89744,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89745,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89746,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89747,102,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
89748,102,outpatient,0,Electricity,PSZ-AC with electric coil
89749,102,outpatient,0,Electricity,PSZ-AC with electric coil
89750,102,outpatient,0,Electricity,PSZ-AC with electric coil
89751,102,outpatient,0,Electricity,PSZ-AC with electric coil
89752,102,outpatient,0,Electricity,PSZ-AC with electric coil
89753,102,outpatient,0,Electricity,PSZ-AC with electric coil
89754,102,outpatient,0,Electricity,PSZ-AC with electric coil
89755,102,outpatient,0,Electricity,PSZ-AC with electric coil
89756,102,outpatient,0,Electricity,PSZ-AC with electric coil
89757,102,outpatient,0,Electricity,PSZ-AC with electric coil
89758,102,outpatient,0,Electricity,PSZ-AC with electric coil
89759,102,outpatient,0,Electricity,PSZ-AC with electric coil
89760,21,outpatient,0,Electricity,PSZ-AC with electric coil
89761,21,outpatient,0,Electricity,PSZ-AC with electric coil
89762,21,outpatient,0,Electricity,PSZ-AC with electric coil
89763,21,outpatient,0,Electricity,PSZ-AC with electric coil
89764,21,outpatient,0,Electricity,PSZ-AC with electric coil
89765,21,outpatient,0,Electricity,PSZ-AC with electric coil
89766,21,outpatient,0,Electricity,PSZ-AC with electric coil
89767,21,outpatient,0,Electricity,PSZ-AC with electric coil
89768,21,outpatient,0,Electricity,PSZ-AC with electric coil
89769,21,outpatient,0,Electricity,PSZ-AC with electric coil
89770,21,outpatient,0,Electricity,PSZ-AC with electric coil
89771,21,outpatient,0,Electricity,PSZ-AC with electric coil
89772,24,primary_school,0,Propane,PVAV with gas boiler reheat
89773,24,primary_school,0,Propane,PVAV with gas boiler reheat
89774,24,primary_school,0,Propane,PVAV with gas boiler reheat
89775,24,primary_school,0,Propane,PVAV with gas boiler reheat
89776,24,primary_school,0,Propane,PVAV with gas boiler reheat
89777,24,primary_school,0,Propane,PVAV with gas boiler reheat
89778,24,primary_school,0,Propane,PVAV with gas boiler reheat
89779,24,primary_school,0,Propane,PVAV with gas boiler reheat
89780,24,primary_school,0,Propane,PVAV with gas boiler reheat
89781,24,primary_school,0,Propane,PVAV with gas boiler reheat
89782,24,primary_school,0,Propane,PVAV with gas boiler reheat
89783,24,primary_school,0,Propane,PVAV with gas boiler reheat
89784,37,small_office,1,Propane,PSZ-AC with gas coil
89785,37,small_office,1,Propane,PSZ-AC with gas coil
89786,37,small_office,1,Propane,PSZ-AC with gas coil
89787,37,small_office,1,Propane,PSZ-AC with gas coil
89788,37,small_office,1,Propane,PSZ-AC with gas coil
89789,37,small_office,1,Propane,PSZ-AC with gas coil
89790,37,small_office,1,Propane,PSZ-AC with gas coil
89791,37,small_office,1,Propane,PSZ-AC with gas coil
89792,37,small_office,1,Propane,PSZ-AC with gas coil
89793,37,small_office,1,Propane,PSZ-AC with gas coil
89794,37,small_office,1,Propane,PSZ-AC with gas coil
89795,37,small_office,1,Propane,PSZ-AC with gas coil
89796,15,medium_office,1,Propane,PVAV with gas boiler reheat
89797,15,medium_office,1,Propane,PVAV with gas boiler reheat
89798,15,medium_office,1,Propane,PVAV with gas boiler reheat
89799,15,medium_office,1,Propane,PVAV with gas boiler reheat
89800,15,medium_office,1,Propane,PVAV with gas boiler reheat
89801,15,medium_office,1,Propane,PVAV with gas boiler reheat
89802,15,medium_office,1,Propane,PVAV with gas boiler reheat
89803,15,medium_office,1,Propane,PVAV with gas boiler reheat
89804,15,medium_office,1,Propane,PVAV with gas boiler reheat
89805,15,medium_office,1,Propane,PVAV with gas boiler reheat
89806,15,medium_office,1,Propane,PVAV with gas boiler reheat
89807,15,medium_office,1,Propane,PVAV with gas boiler reheat
89808,46,primary_school,0,Electricity,PSZ-AC with electric coil
89809,46,primary_school,0,Electricity,PSZ-AC with electric coil
89810,46,primary_school,0,Electricity,PSZ-AC with electric coil
89811,46,primary_school,0,Electricity,PSZ-AC with electric coil
89812,46,primary_school,0,Electricity,PSZ-AC with electric coil
89813,46,primary_school,0,Electricity,PSZ-AC with electric coil
89814,46,primary_school,0,Electricity,PSZ-AC with electric coil
89815,46,primary_school,0,Electricity,PSZ-AC with electric coil
89816,46,primary_school,0,Electricity,PSZ-AC with electric coil
89817,46,primary_school,0,Electricity,PSZ-AC with electric coil
89818,46,primary_school,0,Electricity,PSZ-AC with electric coil
89819,46,primary_school,0,Electricity,PSZ-AC with electric coil
89820,107,retail,1,FuelOil,PSZ-AC with gas coil
89821,107,retail,1,FuelOil,PSZ-AC with gas coil
89822,107,retail,1,FuelOil,PSZ-AC with gas coil
89823,107,retail,1,FuelOil,PSZ-AC with gas coil
89824,107,retail,1,FuelOil,PSZ-AC with gas coil
89825,107,retail,1,FuelOil,PSZ-AC with gas coil
89826,107,retail,1,FuelOil,PSZ-AC with gas coil
89827,107,retail,1,FuelOil,PSZ-AC with gas coil
89828,107,retail,1,FuelOil,PSZ-AC with gas coil
89829,107,retail,1,FuelOil,PSZ-AC with gas coil
89830,107,retail,1,FuelOil,PSZ-AC with gas coil
89831,107,retail,1,FuelOil,PSZ-AC with gas coil
89832,1,warehouse,1,Propane,PSZ-AC with gas coil
89833,1,warehouse,1,Propane,PSZ-AC with gas coil
89834,1,warehouse,1,Propane,PSZ-AC with gas coil
89835,1,warehouse,1,Propane,PSZ-AC with gas coil
89836,1,warehouse,1,Propane,PSZ-AC with gas coil
89837,1,warehouse,1,Propane,PSZ-AC with gas coil
89838,1,warehouse,1,Propane,PSZ-AC with gas coil
89839,1,warehouse,1,Propane,PSZ-AC with gas coil
89840,1,warehouse,1,Propane,PSZ-AC with gas coil
89841,1,warehouse,1,Propane,PSZ-AC with gas coil
89842,1,warehouse,1,Propane,PSZ-AC with gas coil
89843,1,warehouse,1,Propane,PSZ-AC with gas coil
89844,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89845,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89846,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89847,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89848,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89849,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89850,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89851,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89852,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89853,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89854,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89855,43,secondary_school,1,FuelOil,VAV chiller with gas boiler reheat
89856,100,grocery,0,FuelOil,PSZ-AC with gas coil
89857,100,grocery,0,FuelOil,PSZ-AC with gas coil
89858,100,grocery,0,FuelOil,PSZ-AC with gas coil
89859,100,grocery,0,FuelOil,PSZ-AC with gas coil
89860,100,grocery,0,FuelOil,PSZ-AC with gas coil
89861,100,grocery,0,FuelOil,PSZ-AC with gas coil
89862,100,grocery,0,FuelOil,PSZ-AC with gas coil
89863,100,grocery,0,FuelOil,PSZ-AC with gas coil
89864,100,grocery,0,FuelOil,PSZ-AC with gas coil
89865,100,grocery,0,FuelOil,PSZ-AC with gas coil
89866,100,grocery,0,FuelOil,PSZ-AC with gas coil
89867,100,grocery,0,FuelOil,PSZ-AC with gas coil
89868,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89869,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89870,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89871,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89872,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89873,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89874,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89875,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89876,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89877,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89878,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89879,110,outpatient,1,NaturalGas,PSZ-AC with gas boiler
89880,3,outpatient,1,Electricity,PSZ-AC with electric coil
89881,3,outpatient,1,Electricity,PSZ-AC with electric coil
89882,3,outpatient,1,Electricity,PSZ-AC with electric coil
89883,3,outpatient,1,Electricity,PSZ-AC with electric coil
89884,3,outpatient,1,Electricity,PSZ-AC with electric coil
89885,3,outpatient,1,Electricity,PSZ-AC with electric coil
89886,3,outpatient,1,Electricity,PSZ-AC with electric coil
89887,3,outpatient,1,Electricity,PSZ-AC with electric coil
89888,3,outpatient,1,Electricity,PSZ-AC with electric coil
89889,3,outpatient,1,Electricity,PSZ-AC with electric coil
89890,3,outpatient,1,Electricity,PSZ-AC with electric coil
89891,3,outpatient,1,Electricity,PSZ-AC with electric coil
89892,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89893,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89894,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89895,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89896,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89897,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89898,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89899,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89900,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89901,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89902,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89903,6,outpatient,0,NaturalGas,PSZ-AC with gas coil
89904,13,outpatient,1,FuelOil,PVAV with gas boiler reheat
89905,13,outpatient,1,FuelOil,PVAV with gas boiler reheat
89906,13,outpatient,1,FuelOil,PVAV with gas boiler reheat
89907,13,outpatient,1,FuelOil,PVAV with gas boiler reheat
89908,13,outpatient,1,FuelOil,PVAV with gas boiler reheat
89909,13,outpatient,1,FuelOil,PVAV with gas boiler reheat
89910,13,outpatient,1,FuelOil,PVAV with gas boiler reheat
89911,13,outpatient,1,FuelOil,PVAV with gas boiler reheat
89912,13,outpatient,1,FuelOil,PVAV with gas boiler reheat
